Cancer_Cells,Regulatory_T_Cells,Effector_T_Cells,Macrophages,Endothelial_Cells,Fibroblast,Survival
7.07703731218461,2.33919764935085,1.83844478711298,0.547530982460567,0.510975214155098,1.00079929474431,PCR
5.89288017935308,2.2155876482634,2.03408840675655,0.500955580293791,0.500832373390699,1.00566220633578,PCR
4.90070593305569,2.09616952880262,2.26666614317033,0.508505099300158,0.507750779132845,1.0310687789165,PCR
4.05565840797998,1.99568659032805,2.55012902135146,0.523937772407009,0.518025606192461,1.07532785190808,PCR
3.27887432826445,1.969251709687,2.92639991165184,0.864965573614539,0.795807680138923,1.13941275064497,PCR
2.72305483558658,1.84037086674886,3.2943640257944,0.766701355189663,0.700784052007326,1.22360987190876,PCR
2.25838301123757,1.71678064509354,3.72029420711274,0.682319287710925,0.619567665418097,1.32559811806943,PCR
2.0054373454693,1.59750122349376,4.2094384866591,0.609687690043667,0.549544615809158,1.44531903669395,PCR
2.00076381186044,1.48183992870727,4.76170145641029,0.546769976203798,0.500117052503672,1.57781298698717,PCR
2.00600676261507,1.36943988580072,5.37959426161595,0.500799356610906,0.50090825949211,1.7218784478434,PCR
2.00095096803408,1.25948655021774,6.06647071269806,0.500118744774631,0.500142406586881,1.87875455843971,PCR
2.00481965080851,1.15178156687524,6.82523117949729,0.500564455063271,0.500713393172559,2.04944967662731,PCR
2.00382951916808,1.04669730651627,7.65904057516111,0.500412410155211,0.500562608570041,2.23518377185518,PCR
2.01314182209383,0.944674025411201,8.56980288974938,0.501293918349581,0.501905250067175,2.43709835935984,PCR
2.05791246676088,0.846225514678133,9.55838547638606,0.505110343489003,0.508307004922297,2.65669050532061,PCR
2.0464723348649,0.751910333278042,10.6238007758886,0.503658086949787,0.506592263311286,2.89537199961954,PCR
2.23760763149123,0.662303627660156,11.7630211730045,0.515825211618638,0.533242199988167,3.1544774928614,PCR
2.09303906734261,0.577980522182425,12.9709708078453,0.505432212522641,0.512898116632037,3.43558050396601,PCR
2.2160309469631,0.537746008869031,14.2371219714802,0.510359979067327,0.52993660234653,3.73823197521771,PCR
2.0032353005833,0.500606509603439,15.5503231732038,0.500133154108379,0.500440970937032,4.0642383052156,PCR
2.03881613147677,0.507700590318328,16.9059164258686,0.501253903508821,0.505257973146058,4.42102861439448,PCR
2.12998934854612,0.527342274849779,18.2845698287553,0.502997165501398,0.517539764082906,4.80684717695477,PCR
2.28115691610049,0.562866905769465,19.6721204418255,0.503770341507911,0.537924160895133,5.22364329968262,PCR
2.13556463158507,0.531651972430766,21.0540450824188,0.500901369866097,0.518332793644165,5.67342004493495,PCR
2.2856577185827,0.570878334639271,22.4160383204363,0.499998930034341,0.538972822907596,6.15822753094542,PCR
2.13911670992239,0.536068422851224,23.7444696255893,0.501761131210255,0.519176226339072,6.68014472046374,PCR
2.28511831821332,0.578776640062846,25.0266027200321,0.506948476746049,0.540177069168234,7.24125561696751,PCR
2.13983968282801,0.540496808679973,26.2512190198879,0.515527046539746,0.520123674165099,7.84362941859314,PCR
2.27803170298167,0.586308193956667,27.4090884825701,0.527498226966936,0.541571005475742,8.48929642068768,PCR
2.13689262165228,0.544797358699199,28.4931497390698,0.542894151773356,0.521178097887531,9.18021563158249,PCR
2.00254587197046,0.500881979149227,29.4984915580175,0.561775537711946,0.500410981646636,9.9182415784224,PCR
2.12955645925093,0.548885797602374,30.4222539181566,0.584230548777177,0.522360495780395,10.705085032672,PCR
2.00591110133226,0.502387900618972,31.2634413290985,0.610373407856912,0.50108267079415,11.5422735263737,PCR
2.24623854468551,0.612969355953261,32.0226488040881,0.640342757873035,0.550713681830105,12.4311040845757,PCR
2.24629794705021,0.626524664782217,32.7017724312327,0.674300278002955,0.556623393490943,13.372596607993,PCR
2.23909552702695,0.640263328181446,33.3037384685027,0.712429480881538,0.56278308473382,14.367450953562,PCR
2.22395923012189,0.654143014035833,33.8322212494855,0.754934430542485,0.569215922210733,15.415999444184,PCR
2.20022751640932,0.668121956673581,34.291350687858,0.802038144870986,0.57594563044155,16.5181543306231,PCR
2.01018050157495,0.509586005134556,34.685478632768,0.853980776151307,0.504344815033138,17.6733601991709,PCR
2.01705460071845,0.521749292268552,35.0190160886979,0.911017737232054,0.509956418727908,18.880558570526,PCR
2.01692036789808,0.534143222009258,35.2963208573402,0.973417558084569,0.515820169520365,20.1381605714966,PCR
2.00919506457751,0.546737183811174,35.5215878932975,1.04145925697043,0.521959438090524,21.4440210205311,PCR
1.99422074487662,0.55950071667587,35.6987174083632,1.1154283600541,0.528397748216844,22.7953415495519,PCR
2.02964762341779,0.548688571685181,35.8197667035729,1.19514897033649,0.529065943029118,24.1915216641223,PCR
2.11970009510435,0.509291213399348,35.8961588686928,1.28136870709445,0.504588382674123,25.5915339464675,PCR
2.27197277861739,0.500232379253475,35.9108865188135,1.37361872994901,0.500117197071034,26.9620661032683,PCR
2.49802806708533,0.52474311067763,35.853906222091,1.47141263096113,0.512791102016989,28.2572384676955,PCR
2.81343194171527,0.530873236311962,35.7152003295014,1.57392383413529,0.516374249556837,29.4186871879917,PCR
3.23748716447058,0.53694229757357,35.4831217593754,1.67983505318483,0.520135966864486,30.3755571773091,PCR
3.79146993205098,0.542892198049413,35.1444322588537,1.78721366833238,0.524064272452383,31.0455276352119,PCR
4.49432106945961,0.548652374955349,34.6851452198108,1.8934081757996,0.528134289375501,31.3397101456042,PCR
5.35459667947108,0.554140942528748,34.0926827204263,1.99502394965072,0.532303994219976,31.173799239379,PCR
6.35864194915195,0.502778564514986,33.3597854331519,2.08806765105867,0.501702506985202,30.4869804118581,PCR
7.45813980663789,0.508530872498563,32.489960614312,2.16834751673312,0.50539532982666,29.266206481499,PCR
8.56454172260989,0.514021571584597,31.5029485529138,2.23214729656196,0.509143067910548,27.5669874682815,PCR
9.55933646125997,0.51920242480057,30.4373232980732,2.27703517649708,0.512876945599951,25.5170915833037,PCR
10.3222551387411,0.524058808557698,29.3474511776811,2.30250404131805,0.516524302179381,23.2942572420471,PCR
10.7662186297003,0.528617931722883,28.2946280227016,2.31013156103694,0.520024006100669,21.0844062083516,PCR
10.8604593147919,0.532943675025125,27.3357781437844,2.30317232483634,0.523337333132822,19.0405164631544,PCR
10.6309622083204,0.537123853727354,26.5144717357448,2.28578885942303,0.526454054991159,17.2604298624751,PCR
10.1426385753565,0.541254241214208,25.8570585582688,2.26226399029558,0.529389725633953,15.7872231342576,PCR
9.47597143420276,0.545425996878802,25.3735846132898,2.23644119259932,0.532178224318664,14.6234004364427,PCR
8.70840482834444,0.504163478463203,25.0613750955434,2.21145713171039,0.502925449713505,13.7480365366635,PCR
7.90403248706917,0.508865631067736,24.9091951361115,2.18970298107203,0.506148894080684,13.1304315671241,PCR
7.11033384002849,0.513577211088975,24.9007897360094,2.17291437421603,0.509272095125604,12.7386501177927,PCR
6.35918021013473,0.51835673130584,25.01742746772,2.16230844118502,0.51232571452045,12.5438216407768,PCR
5.66972695849788,0.536867605678791,25.239542674907,2.15872041719809,0.52430535108083,12.5217130983389,PCR
5.05160602397553,0.555831678843462,25.5476970908534,2.16271520044054,0.536150238884974,12.6528270212256,PCR
4.50786636774787,0.575387261987265,25.9231516238878,2.17467383199069,0.547993175795226,12.9218318158742,PCR
4.03741719004169,0.517109214057426,26.3481888195174,2.19485651486854,0.510769012933406,13.316703177624,PCR
3.63666732159116,0.580653265045648,26.806250438446,2.22343779307166,0.549990607750245,13.8278528453174,PCR
3.3010690406266,0.554697079531881,27.2780708551151,2.26032626146977,0.535829684842734,14.4498486992191,PCR
3.0233875103262,0.575739298578042,27.7567037780234,2.29377455568682,0.523942057569337,15.1714837701557,PCR
2.76420466254011,2.61566730019433,28.1008527676033,2.02930254345705,1.33851126720271,16.0764715686351,PCR
2.60854770053256,1.9646406111864,28.4616452735173,2.05707347459652,1.11924041963639,17.0834630308105,PCR
2.50253226159671,1.47001020682875,28.8659942413139,2.10024530090737,0.9363892947257,18.1465110265873,PCR
2.4428743237878,1.09523329121442,29.2836289404149,2.15651005709748,0.783045645939608,19.2544347913784,PCR
2.42838058961968,0.812384120270537,29.6903310237298,2.22406122177728,0.653967969241669,20.3930819876416,PCR
2.45982894109162,0.599900356740677,30.0664425464763,2.30137224371192,0.545084780652541,21.5446386693884,PCR
2.54010852443121,0.502684609307697,30.3942989897361,2.38734848685379,0.501618382848297,22.6894897949302,PCR
2.6748573526407,0.501034800575104,30.6494340435475,2.47974597573574,0.500630026495874,23.8099262653667,PCR
2.87192253982193,0.53880889388568,30.8222436277902,2.57702415245977,0.52395752156977,24.8732473529111,PCR
3.1411300645452,0.514202271844913,30.9065306317309,2.6776661192471,0.508886746438083,25.8371798934742,PCR
3.49379537190624,0.556748606264729,30.895845070647,2.77970292960624,0.53618794201883,26.6522412870256,PCR
3.94143619249264,0.531817750231386,30.7836018210929,2.88063969088432,0.520639378319504,27.2627607930281,PCR
4.4931427611048,0.506783613270406,30.5636323180108,2.97744067055324,0.504482044710883,27.6103332504017,PCR
5.15136818911526,0.549069202145902,30.2313312267988,3.06658281499064,0.533203729211423,27.640081047261,PCR
30.96,6,36.58,33.76,2.56,18.14,PCR
32.8535794630495,4.03397574646696,20.4905014685337,34.344075438107,1.83773112660331,10.3872442118586,PCR
33.080560645189,3.10919596958124,11.9422667798161,31.4922718488926,1.39443237220385,5.87564757663118,PCR
31.9142820145604,2.59238097287726,7.39411617996184,27.4529558849314,1.10174600952554,3.38469417773254,PCR
29.8336491500209,2.26612719397764,4.89204221252603,23.4237366844753,0.897545897687206,2.02871230858228,PCR
27.264729481503,2.0413689875587,3.44951897010078,19.8618456024013,0.749051633087998,1.28080839917622,PCR
24.528580269782,1.87627262016255,2.57648787081698,16.8679646801385,0.637369440687925,1.00539664000697,PCR
21.9091205470452,1.74897255300432,2.02339029211396,14.4027550878245,0.550062399365587,1.01124446050966,PCR
19.4661207465942,1.64706847703104,1.65870347295496,12.3802109411056,0.500739926823392,1.00296384204403,PCR
17.2159082500724,1.5631474126513,1.4106452088705,10.717677771815,0.500984144424593,1.00355697126182,PCR
15.1652110715595,1.49236744785929,1.2381226695748,9.34378991920278,0.502894192080039,1.00925925867013,PCR
13.312837283521,1.4314453460637,1.11660118439248,8.20046854658907,0.501427531886422,1.00388280982309,PCR
11.6475031322561,1.37807757679907,1.03088780312192,7.24146148142371,0.501265915766789,1.00279051637288,PCR
10.1674369914419,1.33054201554325,1.00327410848516,6.43162448509741,0.50302491004323,1.00506077502679,PCR
8.85342249656424,1.28714623426719,1.00635153519247,5.74376538363289,0.508425549122818,1.00946001315413,PCR
7.69266473624349,1.24716474368111,1.00070545575411,5.15467896760484,0.50147928624308,1.00096570447257,PCR
6.67177463045397,1.21010585300862,1.00040437489408,4.64600091148621,0.502210829975551,1.00033543496322,PCR
5.77721066414405,1.17557423187956,1.0004370858935,4.20343677453745,0.50287946602043,1.00345673819848,PCR
4.99660394552714,1.14320693734079,1.00856319816857,3.81584896527143,0.503520157611833,1.0235845616514,PCR
4.31827204093932,1.11263376671944,1.02579395577245,3.47453021492598,0.504124088425272,1.05969635864902,PCR
3.73073315793948,1.08354233397578,1.05142771247562,3.17245230857617,0.504716380554168,1.11124475295448,PCR
3.22321268799386,1.05567526634224,1.08503043275621,2.90388882379881,0.505306502216521,1.17826142667528,PCR
2.78582201917442,1.02881319376872,1.12637298631446,2.66415678717173,0.514490431823723,1.26125008589202,PCR
2.40960597614174,1.0027680016686,1.17539041614722,2.44939604868871,0.506810786272409,1.36111669077763,PCR
2.08655426415497,0.977377067954024,1.23215348935097,2.25641305966774,0.524435280315093,1.47912761677044,PCR
1.809569333856,0.952497816797818,1.29684534312176,2.08253912239461,0.516931449271216,1.61688235415042,PCR
1.57240665650389,0.928004007836831,1.36974617004324,1.92552472607912,0.509437322697592,1.77630137159193,PCR
1.36960239934232,0.903783338511807,1.45122430208165,1.78346649046443,0.501864396571364,1.95962547437378,PCR
1.22275605946823,0.879750734497183,1.54168652898794,1.65475435113206,0.553615476542226,2.16942168530504,PCR
1.07186935330193,0.855840288446282,1.64149301596636,1.53795879480858,0.517042831309062,2.40820314736226,PCR
1.00499346726086,0.831886546084451,1.75126498856418,1.43175029120495,0.501409444934802,2.67798397800233,PCR
1.02127242880452,0.807861503959148,1.87073763603399,1.33478612577598,0.506484520743739,2.97785638683178,PCR
1.01600295205465,0.783720277104158,2.00036234769727,1.24623030884118,0.50528505054604,3.30956874414272,PCR
1.03643595714787,0.75941589017266,2.14087651425129,1.16541422633036,0.513333017791494,3.67602556295784,PCR
1.05372532150833,0.734907784115374,2.29306232371419,1.09172936363798,0.522135000604304,4.08026362609474,PCR
1.01258317161225,0.710162517036872,2.45775286334079,1.02462595983193,0.505712789130822,4.5254499246933,PCR
1.02815898339323,0.685153709412836,2.63583018185354,0.963604673403425,0.51492622807812,5.01484804520846,PCR
1.03949539922341,0.659862681897145,2.82822594254019,0.908214277115671,0.525157035505817,5.55178279275476,PCR
1.0084676676092,0.634279031924955,3.03592000964744,0.858048363876116,0.506307895690904,6.13958811346328,PCR
1.01758159721347,0.608400977485605,3.25993699415388,0.812741278426577,0.517071774456785,6.78154724466428,PCR
1.02113456780782,0.582236205432679,3.50134443133743,0.771966936076447,0.529169759214957,7.48082067449535,PCR
1.00360596502497,0.555802548529914,3.76124817466079,0.735436753858818,0.507081968796189,8.24035592716937,PCR
1.00436908214844,0.529128275894245,4.0407852735079,0.702897003977718,0.519849529653197,9.06279766723519,PCR
1.0000024093676,0.513895541524573,4.34109101347121,0.674131330298398,0.533929859373023,9.95064922616832,PCR
1.0078827202903,0.500778230826002,4.66286193763153,0.648931086491534,0.501894974118968,10.9054784297569,PCR
1.03361005060545,0.505260832357121,5.00644329059786,0.627074696816572,0.512792749211492,11.9233383803877,PCR
1.07974150262221,0.50039508585593,5.37197217309486,0.60840147907866,0.500960043970821,12.9995789124971,PCR
1.15004652452512,0.512548905796187,5.7593562040705,0.592762320377619,0.530419419116549,14.1253006406387,PCR
1.24983283329095,0.509582693399733,6.16804313417659,0.580022821947852,0.523170845529616,15.287483725518,PCR
1.38649821030274,0.506209129221921,6.59683117501097,0.570055385792304,0.514959128514671,16.4677247679721,PCR
1.57007744195902,0.502397424550321,7.04365593207051,0.562727396078054,0.505746043190444,17.6411009471052,PCR
1.81392223538834,0.518004157415222,7.50529463164634,0.557886353094268,0.542752177286607,18.7747083702416,PCR
2.1353073485268,0.51427319188147,7.97699768954101,0.555339388211571,0.533545436810087,19.8261834108308,PCR
2.55563421669187,0.510056366829984,8.45206016967728,0.554826557838636,0.523319246737085,20.742572523686,PCR
3.09958719684408,0.505345287436878,8.92138489947635,0.555988599426442,0.512183496895912,21.4602894588138,PCR
3.79246207270903,0.500731754380947,9.3728566669681,0.558340419396011,0.501633727063258,21.9096539491076,PCR
4.65292597915198,0.502203995418606,9.7926435338563,0.561217080913434,0.504777134501031,22.0130016204122,PCR
5.68308332905847,0.508584875162829,10.1643449136722,0.563824937299995,0.517927479874381,21.7108580357506,PCR
6.85471953966839,0.512491942625565,10.4721073288355,0.565264805406614,0.524969722925617,20.972192277782,PCR
8.09869530349049,0.502104520272543,10.7036677208295,0.56466554518528,0.504020005931265,19.8158056187231,PCR
9.30691226865457,0.505425334559961,10.8534046720221,0.561366506639956,0.509792334671258,18.323538854522,PCR
10.3501485015764,0.518029164141942,10.9277871930668,0.55505808865803,0.530408947600112,16.6190178668202,PCR
11.1150073750639,0.501187936485779,10.9410810223902,0.545915686041941,0.50189066989023,14.8573629906214,PCR
11.5317225187904,0.504870051335881,10.9162094160028,0.534458364213209,0.506530327032067,13.1730854790207,PCR
11.5888883715898,0.50196172754449,10.877875791195,0.521429587003366,0.502010326658061,11.6636343504779,PCR
11.3278122979581,0.509153536851395,10.8491776646447,0.5077495374288,0.505609722416308,10.3788024361574,PCR
10.8194853971034,0.506849046182376,10.8484511602471,0.502481049059229,0.502414402763662,9.32954149186039,PCR
10.1434948596091,0.505499695513142,10.8875976006843,0.501717904541043,0.502071414678801,8.5024751570021,PCR
9.37316189106314,0.518313126994633,10.9746623755317,0.503688133340988,0.514490348303412,7.87286125284402,PCR
8.56898949971815,0.506108633355253,11.1140705424665,0.500731208065928,0.50733800131602,7.41310087428997,PCR
7.77724318091551,0.520911778171817,11.3073676256839,0.50110055755635,0.533585344077636,7.09725310964441,PCR
7.03126166267554,0.549663935848118,11.5540408421344,0.500767394645474,0.59310143521235,6.90285641883038,PCR
6.35368397478977,0.504796771503362,11.8520831204005,0.499992583676512,0.509683140671559,6.81113287763408,PCR
5.75833412781373,0.540785309622914,12.1982682258229,0.50221610078669,0.586870201977892,6.80651741903174,PCR
5.25102130832943,0.598230680407773,12.5881573547285,0.508404247396438,0.715730137774058,6.87599491183599,PCR
4.82866438939908,0.671527329871618,13.0167125621953,0.518664227351764,0.882408130890747,7.00871252078372,PCR
4.47655339531821,0.531851126662244,13.4789860033539,0.53273083713203,0.571112358188499,7.19618809157228,PCR
4.16354553005553,0.575549719682252,13.9713299241324,0.549687553997778,0.664711141029033,7.43355972635294,PCR
3.83530048607443,0.543548425913246,14.4934479442159,0.567595047299726,0.570510641633316,7.72242775247043,PCR
3.45677152838875,0.507396080814017,15.0504053069835,0.585191789379188,0.505287374204255,8.07424997428915,PCR
3.1221402080946,0.52973537473644,15.643648941193,0.606832665243491,0.520925251977794,8.49541081797287,PCR
